"","spam","to_multiple","from","cc","sent_email","image","attach","dollar","winner","inherit","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number"
"3334",0,"yes","yes","no","no","no","no","no","no","no","no",3.319,41,"Plain","no","no","no",0,"small"
"3335",0,"no","yes","no","no","no","no","no","no","no","no",4.29,82,"HTML","no","no","no",0,"big"
"3336",0,"yes","yes","yes","no","no","no","no","no","no","no",27.725,528,"HTML","yes","no","no",11,"small"
"3337",0,"no","yes","no","no","no","no","no","no","no","no",34.81,602,"HTML","no","no","no",1,"small"
"3338",0,"no","yes","yes","no","no","no","no","no","no","no",6.516,136,"HTML","yes","no","no",0,"big"
"3339",0,"no","yes","no","no","no","no","no","no","no","no",0.835,17,"Plain","no","no","no",0,"small"
"3340",0,"no","yes","no","no","no","no","no","no","no","no",1.118,13,"Plain","no","no","no",0,"small"
"3341",0,"no","yes","yes","no","no","no","no","no","no","no",10.546,200,"HTML","yes","no","no",5,"big"
"3342",0,"yes","yes","yes","no","no","no","no","no","no","no",11.862,257,"HTML","yes","no","no",0,"big"
"3343",0,"yes","yes","no","no","no","no","no","no","no","no",9.234,134,"Plain","no","no","no",0,"small"
"3344",0,"no","yes","no","no","no","no","yes","no","no","no",43.494,929,"HTML","yes","no","no",16,"big"
"3345",0,"no","yes","no","yes","no","no","no","no","no","no",2.61,64,"HTML","yes","no","no",0,"small"
"3346",0,"no","yes","no","yes","no","no","no","no","no","no",5.476,126,"HTML","yes","yes","no",4,"small"
"3347",0,"no","yes","no","no","no","no","no","no","no","no",7.674,140,"HTML","no","no","no",8,"small"
"3348",0,"no","yes","no","no","no","no","no","no","no","no",3.715,68,"HTML","no","no","no",0,"none"
"3349",0,"no","yes","no","yes","no","no","no","no","no","no",7.332,175,"HTML","yes","yes","no",4,"small"
"3350",0,"no","yes","yes","no","no","no","no","no","no","no",3.702,86,"Plain","yes","no","no",0,"small"
"3351",0,"no","yes","no","no","no","no","no","no","no","no",0.859,10,"HTML","no","no","no",0,"none"
"3352",0,"no","yes","no","yes","no","no","no","no","no","no",8.76,222,"HTML","yes","yes","no",8,"small"
"3353",0,"yes","yes","no","no","no","no","no","no","no","no",9.242,134,"Plain","no","no","no",0,"small"
"3354",0,"yes","yes","no","no","yes","yes","no","no","no","no",42.433,556,"Plain","no","no","no",3,"big"
"3355",0,"no","yes","no","no","no","no","no","no","no","no",0.828,17,"Plain","no","no","no",0,"small"
"3356",0,"yes","yes","no","no","no","no","yes","no","no","no",84.847,2024,"HTML","yes","yes","no",2,"big"
"3357",0,"no","yes","no","no","no","no","yes","no","no","yes",66.401,1174,"HTML","no","no","no",14,"small"
"3358",0,"no","yes","yes","no","no","no","no","no","no","no",4.806,101,"Plain","yes","no","no",0,"small"
"3359",0,"no","yes","no","no","no","no","no","no","no","no",0.747,17,"Plain","no","no","no",0,"small"
"3360",0,"no","yes","yes","yes","no","no","no","no","no","no",14.156,300,"HTML","yes","no","no",0,"small"
"3361",0,"yes","yes","no","no","no","no","no","no","no","no",9.308,123,"Plain","no","no","no",0,"small"
"3362",0,"no","yes","no","no","no","no","no","no","no","no",0.723,17,"Plain","no","no","no",0,"small"
"3363",0,"yes","yes","no","no","no","yes","no","no","no","no",8.29,143,"Plain","no","no","no",1,"small"
"3364",0,"no","yes","no","no","no","no","no","no","no","no",2.034,43,"HTML","no","no","no",0,"none"
"3365",0,"no","yes","no","no","no","no","yes","no","no","no",15.646,205,"HTML","no","no","no",8,"small"
"3366",0,"no","yes","no","no","no","no","no","no","no","no",5.283,134,"HTML","no","no","no",2,"small"
"3367",0,"no","yes","no","no","no","no","no","no","no","no",2.894,62,"HTML","no","no","no",1,"small"
"3368",0,"no","yes","no","no","no","no","no","no","no","no",28.279,598,"HTML","no","no","no",21,"small"
"3369",0,"no","yes","no","no","no","no","yes","no","no","no",34.368,810,"HTML","no","no","no",12,"big"
"3370",0,"no","yes","no","yes","no","yes","no","no","no","no",3.905,76,"HTML","no","no","no",8,"none"
"3371",0,"no","yes","no","yes","no","no","yes","no","no","no",12.102,234,"HTML","yes","no","no",12,"small"
"3372",0,"no","yes","no","yes","no","no","no","no","no","no",5.172,148,"HTML","yes","no","no",2,"small"
"3373",0,"no","yes","no","no","no","no","no","no","no","no",0.759,16,"Plain","no","no","no",1,"small"
"3374",0,"no","yes","no","yes","no","no","yes","no","no","no",16.136,337,"HTML","yes","no","no",16,"small"
"3375",0,"no","yes","no","no","no","no","yes","no","no","no",1.007,28,"Plain","no","no","no",1,"small"
"3376",0,"no","yes","no","no","no","no","yes","no","no","no",5.001,131,"HTML","no","no","no",0,"small"
"3377",0,"no","yes","no","no","no","no","yes","no","yes","no",8.725,199,"HTML","no","no","no",6,"small"
"3378",0,"yes","yes","no","no","no","no","no","no","no","no",1.315,32,"HTML","no","no","no",0,"small"
"3379",0,"yes","yes","no","no","no","no","no","no","no","no",1.817,38,"Plain","no","no","no",0,"small"
"3380",0,"no","yes","yes","yes","no","no","no","no","no","no",2.031,43,"Plain","yes","no","no",1,"small"
"3381",0,"no","yes","yes","yes","no","no","no","no","no","no",4.124,114,"Plain","yes","no","no",2,"small"
"3382",0,"yes","yes","no","no","no","no","no","no","no","no",8.713,205,"HTML","yes","no","no",6,"small"
"3383",0,"yes","yes","no","no","no","no","no","no","no","no",0.366,12,"Plain","yes","no","no",0,"small"
"3384",0,"no","yes","yes","yes","no","no","no","no","no","no",0.487,18,"Plain","yes","no","no",0,"small"
"3385",0,"no","yes","no","no","no","no","no","no","no","no",1.51,36,"HTML","yes","no","no",4,"small"
"3386",0,"no","yes","no","no","no","no","no","no","no","no",1.656,30,"HTML","no","no","no",0,"none"
"3387",0,"no","yes","yes","no","no","no","no","no","no","no",2.749,59,"HTML","yes","no","no",0,"small"
"3388",0,"no","yes","no","yes","no","no","no","no","no","no",0.682,11,"HTML","no","no","no",0,"none"
"3389",0,"no","yes","no","yes","no","no","yes","yes","no","no",6.461,132,"HTML","yes","no","no",2,"small"
"3390",0,"yes","yes","no","no","no","no","no","no","no","no",1.183,26,"Plain","no","no","no",0,"small"
"3391",0,"yes","yes","no","yes","no","no","no","no","no","no",1.517,31,"Plain","yes","no","no",0,"small"
"3392",0,"no","yes","yes","yes","no","no","no","no","no","no",3.652,87,"HTML","yes","no","no",2,"small"
"3393",0,"no","yes","yes","no","no","no","no","no","no","no",3.799,91,"HTML","yes","no","no",2,"small"
"3394",0,"yes","yes","no","no","no","no","no","no","no","no",10.136,242,"Plain","no","no","no",2,"small"
"3395",0,"no","yes","no","yes","no","no","no","no","no","no",4.821,107,"HTML","no","no","no",2,"small"
"3396",0,"no","yes","no","no","no","no","yes","no","yes","no",28.155,524,"HTML","no","no","no",30,"small"
"3397",0,"no","yes","yes","yes","no","no","no","no","no","no",11.222,345,"Plain","yes","no","no",2,"small"
"3398",0,"no","yes","no","yes","no","no","no","no","no","no",5.206,141,"HTML","yes","no","no",2,"small"
"3399",0,"no","yes","no","yes","no","no","no","no","no","no",1.326,34,"HTML","yes","no","no",4,"small"
"3400",0,"no","yes","no","no","no","no","no","no","no","no",4.549,84,"HTML","no","no","no",1,"small"
"3401",0,"no","yes","no","no","no","no","no","no","no","no",0.792,17,"Plain","no","no","no",0,"small"
"3402",0,"no","yes","yes","no","no","no","no","no","no","no",4.688,120,"HTML","yes","no","no",2,"big"
"3403",0,"no","yes","no","yes","no","no","no","no","no","no",0.051,3,"Plain","no","no","no",0,"none"
"3404",0,"no","yes","no","yes","no","no","no","no","no","no",0.426,17,"Plain","yes","no","no",2,"small"
"3405",0,"no","yes","no","no","no","no","yes","no","no","no",30.147,649,"HTML","no","no","no",4,"big"
"3406",0,"no","yes","no","no","no","no","no","no","no","no",0.8,17,"Plain","no","no","no",0,"small"
"3407",0,"no","yes","no","yes","no","no","no","no","no","no",0.902,19,"HTML","yes","no","no",2,"small"
"3408",0,"no","yes","yes","no","yes","yes","no","no","no","no",12.372,392,"HTML","no","no","no",10,"small"
"3409",0,"no","yes","no","no","no","no","no","no","no","no",3.764,84,"HTML","no","no","no",0,"small"
"3410",0,"no","yes","no","yes","no","no","no","no","no","no",0.303,10,"HTML","no","no","no",0,"none"
"3411",0,"yes","yes","no","no","no","yes","no","no","no","no",1.078,47,"Plain","no","no","no",0,"small"
"3412",0,"no","yes","no","no","no","no","no","no","no","no",37.207,598,"HTML","no","no","no",28,"small"
"3413",0,"no","yes","no","no","no","no","yes","no","no","no",9.316,165,"HTML","no","yes","no",6,"small"
"3414",0,"no","yes","no","no","no","no","no","no","no","yes",10.703,172,"HTML","no","no","no",3,"big"
"3415",0,"no","yes","no","no","no","no","no","no","no","no",2.838,86,"Plain","no","no","no",0,"none"
"3416",0,"no","yes","no","no","no","no","yes","yes","no","no",41.102,696,"HTML","no","no","no",2,"small"
"3417",0,"no","yes","no","yes","no","no","no","no","no","no",2.007,38,"HTML","no","no","no",0,"small"
"3418",0,"yes","yes","yes","no","no","no","no","no","no","no",7.798,166,"HTML","no","no","no",1,"small"
"3419",0,"yes","yes","no","no","no","no","no","no","no","no",3.226,48,"Plain","no","yes","no",2,"small"
"3420",0,"yes","yes","yes","no","no","no","no","no","no","no",1.587,46,"HTML","no","no","no",1,"small"
"3421",0,"yes","yes","no","no","no","no","no","no","no","no",0.79,15,"Plain","no","no","no",0,"small"
"3422",0,"no","yes","no","no","no","no","no","no","no","no",0.948,16,"Plain","no","no","no",0,"small"
"3423",0,"no","yes","no","no","no","no","no","no","no","no",2.096,18,"HTML","no","no","no",0,"small"
"3424",0,"no","yes","no","yes","no","no","no","no","no","no",6.226,130,"HTML","yes","no","no",10,"small"
"3425",0,"no","yes","no","no","no","no","yes","no","no","no",18.175,242,"HTML","no","yes","no",10,"small"
"3426",0,"no","yes","no","no","no","no","no","yes","no","no",25.461,642,"HTML","no","no","no",1,"small"
"3427",0,"no","yes","no","no","no","no","no","no","no","no",5.661,118,"HTML","no","no","no",0,"small"
"3428",0,"no","yes","no","no","no","no","no","no","no","no",70.359,1057,"HTML","no","no","no",1,"small"
"3429",0,"no","yes","no","no","no","no","no","no","no","no",0.713,16,"Plain","no","no","no",0,"small"
"3430",0,"no","yes","no","no","no","no","no","no","no","no",0.775,29,"Plain","no","no","no",0,"small"
"3431",0,"no","yes","no","no","no","no","no","no","no","no",1.021,59,"HTML","no","no","no",0,"none"
"3432",0,"no","yes","no","no","no","no","no","no","no","no",0.801,29,"Plain","no","no","no",0,"small"
"3433",0,"no","yes","no","no","no","no","no","no","no","no",0.777,29,"Plain","no","no","no",0,"small"
"3434",0,"no","yes","yes","no","no","no","no","no","no","no",5.032,88,"HTML","no","no","no",6,"big"
"3435",0,"no","yes","no","no","no","no","no","no","no","no",7.494,126,"HTML","no","no","no",1,"small"
"3436",0,"no","yes","no","no","no","no","yes","no","yes","no",28.713,536,"HTML","no","no","no",32,"small"
"3437",0,"no","yes","no","no","no","no","no","no","no","no",11.444,108,"HTML","no","no","no",1,"small"
"3438",0,"no","yes","no","no","no","no","yes","no","no","no",37.347,512,"HTML","no","no","no",19,"small"
"3439",0,"no","yes","no","no","no","no","no","yes","no","no",26.344,656,"HTML","no","no","no",1,"small"
"3440",0,"no","yes","no","no","no","no","no","no","no","no",3.015,75,"HTML","no","yes","no",3,"small"
"3441",0,"no","yes","no","no","no","no","no","yes","no","no",28.97,704,"HTML","no","no","no",1,"small"
"3442",0,"no","yes","no","no","no","no","no","yes","no","no",26.497,659,"HTML","no","no","no",1,"small"
"3443",0,"no","yes","no","no","no","no","no","no","no","no",7.993,137,"HTML","no","no","no",1,"small"
"3444",0,"no","yes","no","no","no","no","no","no","no","no",0.887,17,"Plain","no","no","no",0,"small"
"3445",0,"no","yes","no","no","no","no","no","no","no","no",0.837,17,"Plain","no","no","no",0,"small"
"3446",0,"no","yes","no","no","no","no","no","no","no","no",9.707,192,"HTML","no","no","no",0,"big"
"3447",0,"yes","yes","no","no","no","no","no","no","no","no",2.792,39,"Plain","no","no","no",1,"small"
"3448",0,"no","yes","no","yes","no","no","no","no","no","no",11.607,236,"HTML","yes","no","no",12,"small"
"3449",0,"no","yes","no","no","no","no","no","no","no","no",0.81,17,"Plain","no","no","no",0,"small"
"3450",0,"no","yes","yes","no","no","no","no","no","no","no",2.365,36,"HTML","no","no","no",0,"none"
"3451",0,"yes","yes","no","no","no","no","no","no","no","no",1.406,25,"Plain","no","yes","no",3,"none"
"3452",0,"yes","yes","no","no","no","no","no","no","no","no",9.928,219,"HTML","no","no","no",4,"small"
"3453",0,"no","yes","no","no","no","no","no","no","no","no",0.248,12,"Plain","no","no","no",0,"none"
"3454",0,"no","yes","no","no","no","no","no","no","no","no",0.754,17,"Plain","no","no","no",0,"big"
"3455",0,"no","yes","no","no","no","no","no","no","no","no",9.307,156,"HTML","no","yes","no",6,"small"
"3456",0,"no","yes","no","no","no","no","no","no","no","no",0.432,13,"Plain","no","no","no",0,"small"
"3457",0,"yes","yes","no","no","yes","yes","no","no","no","no",31.802,423,"Plain","no","no","no",1,"big"
"3458",0,"no","yes","no","no","no","no","no","no","no","no",0.404,10,"Plain","no","no","no",0,"none"
"3459",0,"no","yes","no","no","no","no","no","no","no","no",1.523,44,"Plain","yes","no","no",0,"small"
"3460",0,"no","yes","yes","no","no","no","no","no","no","no",5.355,141,"HTML","yes","no","no",4,"big"
"3461",0,"no","yes","no","yes","no","no","no","no","no","no",0.324,11,"Plain","yes","no","no",4,"none"
"3462",0,"no","yes","no","yes","no","no","no","no","no","no",0.033,4,"Plain","yes","no","no",0,"none"
"3463",0,"no","yes","no","no","no","no","no","no","no","no",9.572,267,"HTML","no","no","no",3,"small"
"3464",0,"no","yes","no","no","no","no","yes","no","no","no",68.839,1277,"HTML","no","no","no",1,"small"
"3465",0,"no","yes","no","no","no","no","no","no","no","no",1.507,36,"HTML","no","no","no",2,"none"
"3466",0,"no","yes","no","no","no","no","no","no","no","no",8.37,143,"HTML","no","no","no",1,"small"
"3467",0,"no","yes","no","no","no","no","no","no","no","no",3.371,76,"HTML","no","no","no",2,"small"
"3468",0,"no","yes","no","no","no","no","no","no","no","no",1.051,18,"HTML","no","no","no",0,"small"
"3469",0,"no","yes","no","yes","no","no","no","no","no","no",5.199,110,"HTML","yes","no","no",0,"small"
"3470",0,"no","yes","no","yes","no","no","no","no","no","no",6.524,139,"HTML","yes","no","no",0,"small"
"3471",0,"no","yes","no","yes","no","no","no","no","no","no",7.413,161,"HTML","yes","no","no",0,"small"
"3472",0,"no","yes","no","yes","no","no","no","no","no","no",8.268,184,"HTML","yes","no","no",0,"small"
"3473",0,"no","yes","no","no","no","no","no","no","no","yes",1.256,31,"Plain","no","no","no",1,"small"
"3474",0,"no","yes","no","no","no","no","no","no","no","yes",1.062,28,"Plain","no","no","no",1,"small"
"3475",0,"no","yes","no","no","no","no","no","no","no","yes",1.054,32,"Plain","no","no","no",1,"small"
"3476",0,"no","yes","no","no","no","no","yes","no","no","no",2.009,35,"HTML","no","no","no",1,"small"
"3477",0,"no","yes","no","no","no","no","no","no","no","no",2.09,18,"HTML","no","no","no",0,"small"
"3478",0,"no","yes","no","no","no","no","no","no","no","no",8.753,147,"HTML","no","no","no",1,"small"
"3479",0,"no","yes","no","no","no","no","no","no","no","no",0.782,17,"Plain","no","no","no",0,"big"
"3480",0,"no","yes","no","no","no","no","no","no","no","no",0.875,17,"Plain","no","no","no",1,"small"
"3481",0,"no","yes","no","no","no","no","no","no","no","no",5.931,145,"HTML","no","no","no",0,"small"
"3482",0,"no","yes","no","no","no","no","no","no","no","no",0.77,16,"Plain","no","no","no",1,"small"
"3483",0,"no","yes","no","no","no","no","no","no","no","no",10.623,176,"HTML","no","no","no",1,"small"
"3484",0,"no","yes","no","no","no","no","no","no","no","no",10.561,174,"HTML","no","no","no",1,"small"
"3485",0,"no","yes","no","yes","no","no","no","no","no","no",13.629,212,"HTML","yes","no","no",12,"small"
"3486",0,"no","yes","no","no","no","no","yes","no","yes","no",22.077,423,"HTML","no","no","no",22,"small"
"3487",0,"no","yes","no","no","no","no","no","no","no","no",0.993,16,"Plain","no","no","no",0,"small"
"3488",0,"no","yes","no","no","no","no","no","no","no","no",12.376,198,"HTML","no","no","no",1,"small"
"3489",0,"no","yes","no","no","no","no","no","no","no","no",8.536,145,"HTML","no","no","no",1,"small"
"3490",0,"no","yes","no","no","no","no","no","no","no","no",10.487,174,"HTML","no","no","no",1,"small"
"3491",0,"no","yes","no","yes","no","no","no","no","no","no",0.358,15,"Plain","yes","no","no",0,"small"
"3492",0,"no","yes","no","no","no","no","no","no","no","no",7.973,137,"HTML","no","no","no",1,"small"
"3493",0,"no","yes","no","no","no","no","no","no","no","no",8.025,137,"HTML","no","no","no",1,"small"
"3494",0,"no","yes","no","no","no","no","no","no","no","no",0.98,16,"Plain","no","no","no",0,"small"
"3495",0,"no","yes","no","no","no","no","no","no","no","no",8.712,147,"HTML","no","no","no",1,"small"
"3496",0,"no","yes","no","yes","no","no","no","no","no","no",0.086,5,"Plain","no","yes","no",0,"none"
"3497",0,"no","yes","no","yes","no","no","no","no","no","no",16.912,264,"HTML","yes","no","no",14,"small"
"3498",0,"no","yes","no","no","no","no","no","no","no","no",7.506,126,"HTML","no","no","no",1,"small"
"3499",0,"no","yes","no","yes","no","no","no","no","no","no",12.048,280,"HTML","yes","no","no",0,"small"
"3500",0,"no","yes","no","yes","no","no","no","no","no","no",13.797,353,"HTML","yes","no","no",2,"small"
"3501",0,"no","yes","no","no","no","no","no","no","no","no",0.806,17,"Plain","no","no","no",0,"small"
"3502",0,"no","yes","no","yes","no","no","no","no","no","no",1.379,51,"Plain","yes","no","no",3,"small"
"3503",0,"no","yes","no","yes","no","no","no","no","no","no",21.46,479,"HTML","yes","no","no",20,"small"
